schmarotzer	NOUN	['0.031890','0.043197','0.215637','-0.184572','-0.175800','0.432323', '-0.363574','0.353430','0.322856','-0.721132','0.478574','0.505793', '0.219793','-0.505216','0.343945','-0.346179','-0.624044','0.067429', '0.338563','0.174802','-0.368645','-0.420483','-0.752285','0.340918', '0.640279','0.427538','0.127174','-0.059182','0.340653','0.227915', '0.410677','-0.452390','-0.295321','-0.340374','0.190057','-0.720389', '0.248888','0.378424','0.044275','0.120436','-0.217334','-0.132259', '-0.293445','0.170731','-0.548787','-0.177576','-0.639153','0.256985', '0.064871','-0.962568','-0.079228','0.342173']	1
bestechen	VERB	['0.107503','0.245243','0.129605','0.217551','0.034507','0.306910', '-0.340041','0.337233','0.033425','-0.540032','0.299022','0.279809', '0.372240','-0.227732','0.414059','-0.291518','-0.625296','-0.119278', '0.180449','-0.034787','-0.551373','-0.192389','-0.632350','0.472103', '0.558938','0.343144','0.067332','-0.007969','0.335713','0.624766', '0.389674','-0.612569','-0.351895','-0.226154','-0.110897','-0.381064', '0.190990','0.245028','-0.057165','0.241523','-0.469400','0.247646', '-0.114792','0.026381','-0.668786','0.037000','-0.428247','0.007860', '0.391818','-0.430207','-0.068665','0.634662']	0
verschleppen	VERB	['-0.201196','0.061855','0.625633','0.056269','-0.124917','-0.013943', '-0.260953','0.330337','0.244098','-0.489213','0.316808','0.463524', '0.322351','-0.285142','0.831610','0.165625','-0.540456','-0.329564', '0.501322','-0.157181','-0.325998','-0.121869','-0.642341','0.403127', '0.584421','0.762618','0.346684','0.071369','0.085815','0.685050', '0.457141','-0.646161','-0.508347','-0.295550','0.203369','-0.989196', '0.447155','0.274501','0.309606','0.243575','-0.405271','0.242659', '0.512546','0.161264','-0.158325','-0.073944','-0.781896','0.290624', '0.066726','-0.659954','0.183017','0.814310']	0
erschweren	VERB	['-0.546874','0.009040','0.248577','0.283662','0.067674','0.262839', '-0.253956','0.519250','0.255436','-0.666171','0.144590','0.798581', '0.017711','-0.503522','0.641204','0.247681','-0.613068','0.175244', '0.305128','0.006862','-0.270851','-0.225624','-0.921794','0.542503', '0.558378','0.592844','0.491034','0.002516','0.278358','0.660605', '0.247731','-0.718934','-0.228170','-0.120571','-0.122052','-0.582877', '0.388409','0.343037','-0.138789','0.219120','-0.280097','0.303460', '0.239220','0.079488','-0.383946','-0.571633','-0.489857','0.161910', '0.150115','-0.524472','0.164433','0.306798']	0
hanswurst	NOUN	['0.247920','0.152093','0.254731','0.049752','-0.177186','0.660661', '-0.329862','-0.295282','0.168546','-0.504131','0.036550','0.415146', '0.343665','-0.288753','0.591542','-0.595328','-0.130322','-0.363728', '0.335674','0.219643','-0.500762','-0.116053','-0.353649','0.465673', '0.573716','0.134471','-0.130811','0.023415','0.516599','0.410840', '0.247122','-0.500370','-0.322462','-0.409270','0.276033','-0.403246', '0.246436','0.531843','0.180657','0.470685','-0.231960','0.048833', '-0.742674','-0.181841','-0.435368','0.016635','-0.409660','0.718866', '0.731561','-0.230802','-0.261854','0.274630']	1
hund	NOUN	['0.186464','0.090130','-0.024504','-0.074544','-0.081992','0.236237', '-0.546261','0.212112','0.252780','-0.371388','0.457933','0.019240', '0.383744','-0.131557','0.199410','-0.538195','-0.463862','-0.828407', '0.494895','-0.069263','-0.592251','-0.150970','-0.251546','0.794506', '0.338014','0.288003','-0.200133','0.091972','0.050252','0.447054', '0.609142','-0.662254','-0.279419','-0.135011','0.094895','-0.446489', '-0.041461','0.249672','-0.134522','0.551430','-0.183139','0.259091', '-0.191462','0.136057','-0.354556','-0.032526','-0.213457','0.275338', '0.468457','-0.267337','-0.080601','0.590200']	0
isolation	NOUN	['-0.564742','-0.098980','0.263611','-0.256947','0.149279','0.332099', '-0.559298','0.143946','0.140926','-0.534368','0.184111','1.054265', '-0.101586','-0.180231','0.363898','-0.346723','-0.056754','-0.133810', '0.401124','-0.366217','0.395940','0.694767','-0.349341','0.586150', '0.287059','0.370111','0.020202','0.158233','0.070785','0.132004', '0.075466','-0.301741','-0.463607','-0.129010','-0.045528','-0.324838', '0.374469','0.465912','0.353525','0.119059','0.097345','0.340831', '0.029564','-0.472676','-0.105249','-0.333054','-0.021698','0.591854', '-0.074784','-0.323142','0.453866','0.172364']	0
abdanken	VERB	['0.152448','-0.374061','0.315928','-0.333106','-0.302972','0.476945', '0.010001','0.023254','0.046942','-0.415882','0.501476','0.350403', '0.675762','-0.272236','0.695907','-0.094091','-0.517452','0.235020', '0.300424','0.398416','-0.140004','-0.199812','-0.538711','0.540009', '1.030387','0.614033','-0.083614','0.003349','0.335036','0.396209', '0.485753','-0.774810','-0.602830','-0.147125','0.249633','-0.732657', '0.354571','0.570140','0.678300','0.421549','0.149536','0.280994', '-0.322409','-0.327084','-0.347757','-0.073049','-0.969885','0.418663', '0.297303','-0.576473','-0.189766','0.658960']	0
geldgeil	ADJ	['0.285449','0.263748','0.026047','-0.060729','-0.208761','-0.030506', '-0.559235','0.128838','0.150867','-0.484417','0.208700','0.635679', '0.375587','-0.354619','0.302294','-0.974567','-0.359677','0.063171', '0.123312','0.097157','-0.367543','-0.175226','-0.551620','1.232373', '0.783997','0.214802','-0.356075','-0.186078','0.639352','0.203350', '-0.056366','-0.204181','-0.783417','-0.208006','0.060688','-0.034423', '0.050537','0.225850','0.511554','0.281336','-0.671886','-0.249899', '-0.364829','0.132112','-0.347093','-0.072730','-0.497246','-0.130943', '0.347675','-0.675304','0.097086','-0.114263']	1
pappnase	NOUN	['0.362170','0.220675','-0.212162','-0.112717','0.019568','0.088477', '-0.430330','-0.117137','0.124102','-0.490239','0.376027','0.223227', '0.525392','-0.075239','0.239483','-0.511690','-0.587936','-0.160273', '0.099236','0.211644','-0.534727','-0.140227','-0.388322','0.610689', '0.597566','0.014665','-0.075022','0.038361','0.290811','0.274241', '0.302444','-0.667588','-0.273362','-0.328413','-0.024114','-0.277448', '-0.025205','0.407439','0.097660','0.342874','-0.287174','0.329909', '-0.322725','0.021263','-0.736523','-0.005833','-0.510043','0.282544', '0.846549','-0.321071','-0.177390','0.342301']	1
unterwerfung	NOUN	['-0.099182','-0.389309','-0.124930','0.108709','-0.045999','0.583275', '-0.296773','0.297861','-0.000469','-0.522591','0.176963','0.816852', '0.439287','-0.248536','0.862634','0.010976','-0.313110','0.195184', '0.208793','-0.244668','-0.428709','-0.129667','-0.481945','0.574764', '0.354529','0.460864','0.514136','-0.233767','0.129669','-0.031373', '0.299963','-0.754578','-0.490400','0.131734','-0.170777','-0.683825', '0.446316','0.744444','0.393746','0.236891','-0.028039','-0.351586', '-0.191724','-0.190331','-0.284979','-0.060066','-0.314590','0.863102', '0.154006','-0.354070','-0.228124','0.434148']	0
schlange	NOUN	['-0.032684','0.219201','-0.021922','0.174517','0.082273','0.132442', '-0.386723','0.160848','0.157638','-0.285415','0.447529','0.177416', '0.500979','-0.097767','0.292809','-0.489682','-0.366918','-0.246557', '0.506504','0.189069','-0.512411','-0.163455','-0.339847','0.749773', '0.740857','0.252638','-0.256512','0.083814','0.265088','0.405293', '0.325894','-0.607905','-0.155084','-0.203372','0.034152','-0.670656', '-0.087454','0.340371','-0.092855','0.471696','-0.215294','0.452962', '-0.252274','-0.061999','-0.556895','-0.208448','-0.271313','0.160903', '0.444493','-0.077959','-0.020905','0.563578']	0
verheeren	VERB	['-0.727360','0.135869','0.415712','0.142264','0.143092','0.646101', '-0.214893','0.547622','0.609374','-0.262920','0.293119','0.344357', '0.538632','0.176874','0.985633','0.387309','0.092825','-0.078400', '0.569356','-0.001997','-0.007321','-0.191828','-1.112204','0.807627', '0.543611','0.623331','0.801882','0.695839','0.065112','0.647255', '0.512851','-1.007003','-0.171889','-0.089908','0.340283','-1.507778', '0.095948','0.424073','-0.089328','0.307134','-0.336243','0.289490', '-0.017871','-0.701107','0.097266','-0.497158','-0.812441','-0.011466', '0.260917','-0.473749','0.121831','0.356348']	0
teuer	ADJ	['-0.082266','0.332239','0.216391','-0.092400','0.109078','0.323409', '-0.441335','0.295275','0.236412','-0.296411','0.343341','0.251808', '0.062824','-0.248792','0.312283','-0.512204','-0.538698','-0.111742', '0.034585','0.342142','-0.172561','-0.286654','-0.879019','0.695324', '0.785320','0.229803','-0.083755','-0.030325','0.541670','0.643546', '0.195376','-0.482647','-0.399855','0.083296','-0.163261','-0.241787', '-0.192879','0.284535','-0.342408','0.044153','-0.318484','0.313193', '-0.057527','0.064292','-0.542422','-0.208496','-0.413565','-0.301534', '0.163870','-0.306210','0.005952','0.459926']	0
zerschunden	ADJ	['-0.134410','0.468307','-0.114530','0.018060','0.074380','0.593061', '-0.542679','0.066775','0.027745','-0.518457','-0.006606','-0.139929', '0.311241','0.023769','0.489301','-0.238503','-0.437732','-0.185601', '0.296748','0.074374','-0.226460','-0.135865','-0.273120','0.511802', '0.260411','0.404879','0.221808','0.248785','0.240936','-0.028803', '0.056845','-1.090203','-0.382606','-0.043974','0.155909','-0.270193', '0.118747','0.407041','0.053120','0.678890','-0.046276','0.247719', '-0.025331','-0.159156','-0.052702','0.154848','0.056425','0.676032', '0.455742','-0.075335','-0.116991','0.509392']	0
kriminell	ADJ	['-0.069341','0.144239','0.180953','-0.094095','-0.243915','0.149726', '-0.276364','0.092077','0.141144','-0.697494','0.435108','0.719796', '0.354700','-0.325008','0.533538','-0.309091','-0.527832','0.005475', '0.389094','0.194267','-0.467809','-0.202524','-0.651352','0.615841', '0.621986','0.432427','0.230023','-0.160103','0.416630','0.306976', '0.271881','-0.797127','-0.439546','-0.222567','0.251664','-0.591995', '0.166488','0.525851','0.150760','0.225828','-0.354614','0.028186', '-0.220796','0.084678','-0.430625','-0.016699','-0.458203','0.096475', '0.090853','-0.566336','-0.080885','0.271705']	1
luder	NOUN	['0.290807','-0.243163','-0.288847','0.321681','0.088188','0.654923', '-0.508933','-0.047348','0.292856','-0.459583','1.014170','0.078968', '0.996007','-0.092535','0.199077','-0.628407','-0.673993','-0.689754', '0.222703','-0.149901','-0.724235','-0.627037','-0.132784','1.531540', '0.016813','0.669162','-0.380792','-0.133311','0.078168','-0.361634', '0.015720','-0.573004','-0.481763','0.027522','0.011816','-0.263366', '0.131027','0.283874','0.141361','0.199556','-0.184376','-0.430919', '0.165652','-0.671914','0.156121','-0.353393','-0.010407','0.691325', '0.618238','0.104596','-0.180685','0.892566']	1
abrutschen	VERB	['-0.068323','0.188329','-0.113761','-0.087657','0.177095','0.434556', '-0.171897','0.346935','0.306400','-0.604815','0.325195','0.154422', '0.255736','-0.082196','0.407268','-0.136562','-0.375042','0.211802', '0.460314','-0.030872','-0.064384','-0.301990','-0.820282','0.970606', '0.569919','0.217609','0.054157','0.014662','0.170354','0.596936', '0.242367','-0.629125','-0.199006','-0.163627','-0.025185','-0.581302', '0.326319','0.246974','0.017084','0.579841','-0.336276','0.583699', '0.014669','0.195770','-0.672969','-0.285614','-0.313637','0.231117', '0.192085','-0.423583','0.204382','0.331867']	0
vergelten	VERB	['0.145696','0.066125','-0.133523','0.170428','0.179603','0.569354', '-0.151476','0.059959','-0.334739','-0.389203','0.573917','0.202191', '-0.213353','-0.067792','0.733088','-0.292221','-0.415275','-0.075021', '0.200734','-0.050234','-0.419976','-0.160137','-0.065095','1.134936', '0.675329','1.111399','0.927744','0.445888','0.181482','0.140798', '0.372562','-0.635830','-0.166057','-0.191949','-0.277720','-0.444077', '0.176106','0.658919','0.447479','0.282238','-0.193768','0.040741', '-0.234538','-0.067729','-0.718096','0.374552','-0.694349','0.555824', '-0.115940','-0.820725','-0.088986','0.340950']	0
umtausch	NOUN	['-0.014754','0.100010','-0.092563','0.024305','0.319149','0.480206', '-0.429905','-0.025352','-0.111862','-0.375707','0.330966','0.100484', '-0.672054','-0.546435','0.667899','-0.171753','-0.461785','0.005089', '0.080771','-0.273599','-0.232670','-0.372213','-0.492180','0.787484', '0.820317','0.024304','-0.157912','-0.329788','0.534102','0.491008', '0.099770','-0.656804','-0.421225','0.195564','-0.285308','-0.367812', '-0.197738','0.401395','-0.603569','0.056444','-0.050286','0.358440', '0.011173','-0.145864','-0.518372','0.239639','-0.681343','-0.275198', '0.112994','0.085670','0.018276','0.612274']	0
streng	ADJ	['0.277556','0.296305','-0.101918','0.113435','0.058749','0.298806', '-0.465888','0.358781','0.063361','-0.666981','0.326494','0.294447', '0.239913','-0.075849','0.413059','-0.421116','-0.335565','-0.074378', '0.020183','-0.151797','-0.232816','-0.209454','-0.361594','0.664179', '0.546262','0.193166','0.015082','-0.022799','0.352614','0.237483', '0.219879','-0.434028','-0.459655','0.128848','-0.169171','-0.416610', '0.068443','0.510442','0.063835','-0.020452','-0.292090','0.035581', '-0.252397','0.072216','-0.401819','-0.038499','-0.445845','0.170324', '0.119167','-0.233993','0.022797','0.302300']	0
rechtswidrig	ADJ	['-0.330002','-0.152056','0.451198','0.272864','-0.143565','0.031118', '-0.068378','0.226743','0.152759','-0.577062','0.390910','0.927575', '-0.133991','-0.811284','0.656577','0.262814','-0.411161','0.415476', '0.452713','0.099769','-0.499903','-0.354147','-1.103792','0.253125', '0.944068','0.815347','0.260804','-0.425827','0.367074','0.365915', '0.254684','-0.974478','-0.054922','-0.070726','0.015357','-0.309282', '0.405078','0.620942','0.045638','0.074666','-0.416800','0.378308', '0.001112','-0.184123','-0.100359','-0.405883','-0.801984','0.191206', '0.315879','-0.477510','0.205951','0.404809']	0
ergaunern	VERB	['-0.440858','-0.074562','0.145616','0.249684','-0.374324','0.072912', '-0.091907','0.081603','0.375196','-0.309019','0.492380','0.113193', '0.152046','-0.177990','0.700876','0.041331','-0.697899','0.099217', '0.693097','0.130002','-0.948918','-0.259177','-0.880133','0.715103', '0.764222','1.056370','-0.108896','-0.319308','0.385179','0.736459', '0.088128','-0.433595','-0.241077','-0.136182','0.222703','-0.499472', '-0.132466','0.125663','-0.097134','0.261709','-0.335349','0.174828', '0.119399','-0.058408','-0.397521','-0.024860','-0.597718','-0.133693', '0.222566','0.122491','0.145754','0.261839']	1
besteuern	VERB	['-0.332338','-0.121961','0.491665','0.047895','-0.037069','0.605394', '-0.456707','0.528610','0.249717','-0.714097','0.331134','0.996211', '-0.119296','-0.462736','0.417077','0.430794','-0.243877','0.440845', '0.089962','0.157197','-0.058234','-0.696198','-0.984725','0.471000', '0.809384','0.332915','0.321949','-0.577408','0.093363','0.624082', '0.187780','-0.345807','-0.418175','-0.224296','0.064622','-0.560911', '0.588711','0.408837','-0.140726','0.438613','-0.366971','-0.007942', '-0.084168','0.006169','-0.694159','-0.128108','-0.641991','0.149291', '0.005224','-1.042346','-0.169103','0.630597']	0
unsportlich	ADJ	['0.113891','0.580139','-0.155293','-0.291721','-0.107382','0.216956', '-0.069369','-0.050522','0.476946','-0.424765','0.501596','0.110747', '0.378052','-0.041737','0.100962','-0.701064','-0.320954','-0.004651', '0.305762','0.243270','-0.297700','-0.254922','-0.605439','0.925039', '0.511922','0.256199','-0.173287','0.170938','0.526191','0.312017', '0.557002','-0.696597','-0.593405','0.079668','-0.148324','-0.380363', '0.097971','-0.031388','0.322805','0.083265','-0.635858','0.253776', '0.017876','0.243638','-0.785841','-0.178367','-0.546501','0.234818', '0.355088','-0.612112','-0.033512','0.221424']	1
verschlingen	VERB	['-0.059940','0.317656','0.129635','-0.019518','0.055020','0.353942', '-0.594106','0.473053','0.130999','-0.411687','0.397272','0.272970', '0.398819','0.049282','0.461551','-0.280508','-0.409703','-0.085660', '0.480235','0.028231','-0.281066','-0.117521','-0.412549','0.590228', '0.482600','0.237198','0.053556','0.286142','0.192277','0.499316', '0.419200','-0.390445','-0.373115','-0.194685','0.015565','-0.688118', '0.201775','0.419832','-0.234188','0.484934','-0.246365','0.185118', '-0.213947','-0.121552','-0.539810','-0.049320','-0.058941','0.282979', '0.426119','-0.371796','-0.107976','0.701876']	0
abschaffung	NOUN	['-0.254680','-0.139198','0.473117','0.055156','-0.246090','0.447494', '-0.091887','0.114899','0.001067','-0.564144','0.404688','1.078105', '-0.030566','-0.658884','0.570341','0.359511','-0.406624','0.553977', '0.085438','0.025755','-0.119924','-0.418397','-1.046044','0.222251', '0.978957','0.377713','0.560079','-0.444919','0.367830','0.372890', '0.293379','-0.535019','-0.228844','0.023412','-0.329950','-0.526017', '0.560273','0.313500','0.090071','0.159874','-0.275102','0.180961', '-0.159289','-0.057079','-0.518103','-0.105627','-1.039374','0.470126', '0.308860','-0.725687','0.043175','0.390971']	0
mangeln	VERB	['0.132012','0.270649','0.078176','-0.142528','0.028602','0.630972', '-0.259744','0.198138','-0.056797','-0.457215','-0.043979','0.269605', '0.250687','-0.112014','0.323178','-0.227966','-0.611700','-0.229799', '0.527900','0.026415','-0.296986','-0.132049','-0.464962','0.716627', '0.434667','0.110431','0.263014','0.221405','0.355830','0.517357', '0.547898','-0.916910','-0.241681','-0.086549','-0.226141','-0.487777', '-0.080617','0.402136','0.057678','0.356314','0.019392','0.066242', '0.138736','-0.076030','-0.858317','0.207237','-0.574961','0.344099', '0.227353','-0.637510','-0.405920','0.492680']	0
schauerlich	ADJ	['-0.215104','-0.015198','-0.436490','0.042942','-0.092790','0.562250', '-0.670805','0.336178','0.218942','-0.315660','0.103941','0.284068', '0.333048','-0.232315','0.414208','-0.341591','-0.387522','-0.136311', '0.208906','0.197260','0.163980','-0.200966','-0.297674','0.571532', '0.350638','-0.146899','0.093132','0.011077','0.132357','0.269045', '0.397724','-1.112875','-0.563082','-0.226494','-0.169913','-0.572998', '-0.091253','0.515195','0.229419','0.202452','-0.104349','0.170348', '-0.150030','-0.109651','0.031747','0.044812','-0.278381','0.385542', '0.432846','-0.281068','-0.600969','0.132913']	0
wiesel	NOUN	['-0.308108','-0.485710','-0.412951','-0.456111','-0.196344','0.801726', '-0.304503','0.297990','0.125218','-0.385826','0.133229','0.350985', '-0.087312','0.085458','0.045883','-0.365115','-0.191640','-0.822195', '0.775002','0.012060','-0.421430','-0.089009','0.262061','0.057487', '0.365855','0.117577','-0.252578','0.116065','0.627180','-0.129963', '0.466967','-0.390423','-0.338034','0.044363','-0.274358','-0.199660', '-0.009714','0.407583','0.586454','0.316977','-0.281227','0.119215', '-0.190610','0.152321','-0.304093','-0.338534','-0.131920','0.154262', '0.113480','-0.395068','-0.256451','0.165364']	0
deformieren	VERB	['0.066625','0.193011','-0.117682','0.117843','0.004580','0.458479', '-0.188591','0.322743','0.315077','-0.680676','0.103601','0.610245', '0.049236','-0.147216','0.321559','-0.186505','-0.434893','-0.062170', '0.495799','-0.149679','-0.154428','-0.036161','-0.516355','0.881366', '0.235102','0.309402','0.146196','0.393832','0.110127','0.324510', '0.007625','-0.565680','-0.525226','-0.161467','0.013344','-0.054183', '0.620421','0.459825','-0.075733','0.511232','-0.294990','0.251222', '-0.080544','0.010695','-0.484290','-0.277182','-0.350982','0.506319', '0.280050','-0.633598','-0.087688','0.326575']	0
ungewollt	ADJ	['0.003885','0.350448','-0.082331','0.015804','0.167598','0.112587', '-0.367156','0.134772','0.178365','-0.562633','0.480683','0.455446', '0.362789','-0.110970','0.276802','-0.480327','-0.708922','-0.114793', '0.367232','0.136324','-0.408709','-0.173079','-0.498234','0.860913', '0.516247','0.168453','-0.033701','0.194303','0.369794','0.398357', '0.253262','-0.694788','-0.491576','-0.131790','-0.103027','-0.453298', '-0.109087','0.355635','0.206454','0.300236','-0.515589','0.150524', '-0.193049','0.223980','-0.297178','-0.323115','-0.389702','0.214904', '0.240197','-0.627434','-0.150807','0.206822']	0
sucht	NOUN	['-0.331333','-0.036954','-0.146399','0.082498','-0.165980','0.236247', '-0.486275','0.281101','0.277278','-0.412291','0.283493','-0.151147', '0.292606','-0.621069','0.026085','-0.415823','-0.748211','-0.531055', '0.406496','-0.295842','-1.032455','-0.331562','-0.392925','0.779340', '0.402270','0.854467','-0.086040','-0.260082','0.358573','0.284532', '-0.083806','-0.403884','-0.082379','-0.041733','-0.295601','-0.319007', '-0.282670','0.242571','0.096477','0.237527','0.016459','-0.046119', '0.002664','-0.202726','-0.463835','-0.159036','-0.646172','0.568270', '0.286286','0.168242','-0.005087','0.716436']	0
falsch	ADJ	['0.244615','0.469392','-0.063664','-0.008405','0.052380','0.196190', '-0.199048','0.223780','0.180271','-0.645716','0.339448','0.495361', '0.288765','-0.181092','0.324966','-0.680650','-0.537748','-0.099715', '0.289705','0.323126','-0.223820','-0.118331','-0.456596','0.772609', '0.695481','0.026788','0.050290','0.213341','0.460115','0.379991', '0.214486','-0.691620','-0.350385','-0.167337','-0.303838','-0.268849', '0.009124','0.437374','0.207205','0.147680','-0.419032','-0.046950', '-0.130242','0.272865','-0.530983','-0.038172','-0.488559','0.227115', '0.289879','-0.716366','-0.117624','0.096640']	0
unvorhergesehen	ADJ	['-0.080635','0.125597','-0.006135','-0.190813','0.291515','-0.024311', '-0.333600','0.470613','0.689284','-0.572603','0.336496','0.303502', '0.438115','-0.137722','-0.398706','-0.513883','-0.351306','0.043818', '0.435524','-0.105407','0.006679','-0.169162','-0.665448','0.910905', '0.630462','-0.064606','-0.131218','0.300752','0.173689','0.501987', '0.429595','-0.334035','-0.270926','-0.149024','-0.260945','-0.545331', '-0.085956','0.057056','-0.013511','0.182433','-0.196506','0.721737', '-0.036103','-0.185450','-0.309649','-0.128286','-0.436448','0.512115', '0.279076','-0.419020','0.133133','0.426788']	0
rezession	NOUN	['-0.329931','-0.323237','0.449392','-0.501714','-0.089631','0.693522', '-0.420438','0.808180','0.879842','-0.199160','0.556593','0.448374', '0.323669','-0.315700','1.190681','0.399560','-0.188474','0.448242', '0.156761','-0.163969','0.361725','-0.307864','-1.154848','0.965142', '0.789740','0.549788','0.207997','-0.258604','0.293437','0.969859', '0.211891','-0.455695','-0.115293','-0.023100','0.145434','-0.664537', '0.558007','0.518823','0.092074','0.678202','0.188541','0.265676', '0.202405','-0.266910','-0.128057','-0.389584','-0.283423','0.336383', '0.230388','-0.625226','0.464796','0.384250']	0
epidemie	NOUN	['-0.641239','0.109904','0.188063','-0.443635','-0.306656','0.068940', '-0.456672','0.265295','0.324740','-0.503320','0.283341','0.689997', '-0.168753','-0.094420','0.842743','0.292241','-0.230371','-0.227798', '0.265374','-0.413347','-0.037066','-0.060146','-0.714497','0.593281', '0.566810','0.639468','0.329029','0.238458','0.220208','0.696713', '0.556998','-0.550885','-0.325354','0.050400','0.203154','-0.608692', '0.443161','0.398067','0.115787','0.336248','-0.169125','0.333398', '-0.134504','-0.043209','0.045095','-0.322269','-0.294071','0.330099', '-0.065239','-0.689798','0.197172','0.134430']	0
aushungern	ADJ	['-0.170608','0.076905','0.479456','-0.176752','-0.325698','0.399477', '-0.463002','0.239858','0.125947','-0.438803','0.561402','0.853000', '0.165187','-0.206324','0.571445','0.173817','-0.396772','-0.268376', '0.419946','-0.270219','-0.403716','-0.306391','-0.679743','0.231711', '0.213003','0.612370','0.375693','-0.121948','0.053409','0.617457', '0.517873','-0.740489','-0.480980','-0.137607','0.240640','-0.553014', '0.414428','0.273433','0.309614','0.542772','-0.473245','0.268769', '0.082178','0.314883','-0.433556','-0.247389','-0.616163','0.115767', '0.154841','-0.614194','0.146556','0.398922']	0
pflicht	NOUN	['-0.015028','0.181859','0.022646','0.227677','0.014486','0.152768', '-0.387245','0.472929','-0.001835','-0.437086','0.133771','0.576410', '0.350264','-0.331206','0.294421','-0.181875','-0.599721','0.223041', '0.199412','-0.123696','-0.406003','-0.189397','-0.759322','0.864640', '0.624331','0.476660','0.026070','-0.095422','0.277117','0.448781', '0.167516','-0.398696','-0.209789','-0.011398','-0.372420','-0.331495', '0.158299','0.265031','0.259326','0.260953','-0.285993','0.014480', '-0.107753','-0.117792','-0.553230','-0.006260','-0.639219','0.344641', '0.127219','-0.218233','0.032532','0.346398']	0
fehler	NOUN	['0.146531','0.295587','-0.073252','0.107559','0.167331','0.126087', '-0.338863','0.445811','0.035832','-0.499150','0.421478','0.469851', '0.149492','-0.276647','0.397080','-0.411776','-0.510504','0.117284', '0.399822','0.197060','-0.367752','-0.008677','-0.606603','0.841130', '0.649558','0.337280','0.014849','0.223213','0.461478','0.552535', '0.029140','-0.623952','-0.309702','0.021758','-0.343805','-0.127550', '-0.015481','0.475145','0.216236','0.357309','-0.269456','0.110384', '-0.025431','0.070676','-0.469827','-0.098186','-0.502422','0.213740', '0.307552','-0.634228','0.020713','-0.033639']	0
armut	NOUN	['-0.460814','-0.069554','0.309855','-0.221815','-0.315020','0.674708', '-0.402793','0.375477','0.585149','-0.396486','0.348311','0.782905', '0.091379','-0.343940','0.649491','0.127770','-0.138157','0.124405', '0.111632','-0.170266','-0.328274','-0.244305','-0.825218','0.617464', '0.512756','0.649837','0.581206','-0.120236','0.087645','0.386308', '0.414284','-0.652156','-0.398847','-0.064386','-0.132542','-0.641447', '0.558347','0.368813','0.215109','0.355635','-0.163099','0.146126', '-0.110705','0.104940','-0.117894','0.005699','-0.574050','0.394095', '-0.340700','-0.737114','-0.061689','0.301340']	0
flachwichser	NOUN	['0.180531','0.347724','-0.204908','0.090787','-0.111533','0.232536', '-0.481521','-0.127842','-0.024452','-0.720830','0.515393','0.110698', '0.284621','-0.285536','0.380499','-0.664616','-0.260520','-0.078580', '0.420795','0.373130','-0.395404','-0.082650','-0.234751','1.047328', '0.685023','0.009769','-0.154012','-0.014700','0.162162','0.440591', '0.062563','-0.542400','-0.655601','-0.007782','0.086455','-0.312896', '-0.107418','0.378294','0.146051','0.182228','-0.480844','-0.107503', '-0.335201','0.003102','-0.560534','0.061368','-0.434954','0.110058', '0.440002','-0.343172','-0.077289','0.481146']	1
schwinden	VERB	['-0.144060','0.097258','0.214554','-0.057565','0.146120','0.128773', '-0.537313','0.889756','0.366325','-0.418794','0.126367','0.311461', '0.278404','0.006928','0.311280','0.169726','-0.343139','0.329431', '0.180291','-0.268019','0.072365','-0.177584','-0.582849','0.634878', '0.260595','0.500112','0.333241','0.172496','0.235947','0.638746', '0.337718','-0.579593','-0.187490','0.045297','-0.130537','-0.553043', '0.316220','0.200668','0.212710','0.593148','-0.054381','0.361052', '0.171403','0.021612','-0.626803','-0.320497','-0.343003','0.257230', '0.076481','-0.680462','0.133733','0.206734']	0
löschen	VERB	['0.848395','-0.194402','0.006578','0.254360','0.207566','-0.249733', '-0.905558','0.157353','-0.079351','-0.749676','0.401160','0.137253', '-0.575502','-0.129891','0.402929','-1.051522','-1.147644','-0.288223', '0.859247','0.292656','-0.333970','-0.334032','-0.577476','-0.025149', '0.268288','0.508811','0.277844','0.240427','0.328591','0.170955', '-0.392733','-0.299496','-0.369263','-0.258353','-0.135390','-0.164496', '-0.403503','0.347600','-0.158316','0.435825','-0.819416','-0.271338', '-0.024079','-0.117616','0.043861','-0.546480','-0.499083','0.124899', '0.503139','-0.575486','0.028770','-0.420428']	0
schlamperei	NOUN	['-0.391201','0.087295','0.256207','-0.119252','-0.223871','0.259723', '0.055681','0.261130','0.179528','-0.527182','0.512986','0.583033', '0.055752','-0.451816','0.868909','-0.130873','-0.484090','0.246366', '0.459830','0.031342','-0.474975','-0.185827','-0.936770','0.372736', '0.757224','0.450153','0.393546','-0.198712','0.330727','0.463913', '0.201811','-0.649330','-0.081881','-0.052732','0.285812','-0.290019', '0.102308','0.468398','0.022981','0.523978','-0.202375','0.336169', '-0.031236','0.006914','-0.280858','-0.621921','-0.567602','0.195319', '0.526060','-0.360775','0.291574','0.139394']	1
